CompetitionID;No;Competition;Season;Unique Competition;Date of Competition start;Date of Competition end;Place;Conutry;FAI RANK;Bilten status;Finished jump rounds;M-Bilten;F-Bilten;JM-Bilten;JF-Bilten;CheckMFJ;M;F;JM;JF;ALL;ALL Juniors;Style M;Style F;Sum of WALAR rating points of the competitors;WALAR organizers points;Competition ranking;Team AL 1 place male;Team AL 2 place male;Team AL 3 place male;Chief Judge
;1.;Poreč IPC;2021;2021 Poreč IPC;2021-08-04 00:00:00;2021-08-04 00:00:00;Poreč;Croatia;;;;;;;;OK;0;0;0;0;0;0;/;/;0;0;Under
;31.;Alkarski kup;2021;2021 Alkarski kup;2021-07-31 00:00:00;2021-08-01 00:00:00;Sinj;Croatia;;Imam;6;;;;0;NE;27;2;0;0;29;0;/;/;23;4002;WALAR D
;;WCS Slovenia;2021;2021 WCS Slovenia;2021-06-25 00:00:00;2021-06-27 00:00:00;Lesce-Bled;Slovenia;;Imam;8;;;12;2;NE;158;22;7;2;180;9;/;/;256;387072;SWCS
;;WCS Croatia;2021;2021 WCS Croatia;2021-06-11 00:00:00;2021-06-13 00:00:00;Grobnik;Croatia;;Imam;8;;;11;2;NE;82;11;8;2;93;10;/;/;142;117008;SWCS
;3.;Cumulus Cup;2021;2021 Cumulus Cup;2021-06-05 00:00:00;2021-06-05 00:00:00;Poreč;Croatia;;Imam, obrađen;7;33;2;2;0;NE;33;2;1;0;35;1;/;/;21;5292;WALAR D
;12.;Dolomiti Cup;2021;2021 Dolomiti Cup;2021-05-22 00:00:00;2021-05-23 00:00:00;Belluno;Italy;;Processed;8;59;8;0;0;OK;59;8;0;0;67;0;/;/;104;55744;WALAR A
;27.;NC Croatia;2020;2020 NC Croatia;2020-10-25 00:00:00;2020-10-25 00:00:00;Grobnik;Croatia;;Imam, obrađen;9;18;2;;0;OK;18;2;0;0;20;0;/;/;18;3240;NC;;;;Kristina Radecki
;;WCS Italy;2020;2020 WCS Italy;2020-10-09 00:00:00;2020-10-11 00:00:00;Belluno;Italy;;Imam;8;70;17;6;2;OK;70;17;6;2;87;8;/;/;134;101840;SWCS
;;OPPG Osijeka;2020;2020 OPPG Osijeka;2020-09-05 00:00:00;2020-09-05 00:00:00;Osijek;Croatia;;Imam;8;10;2;;;OK;10;2;0;0;12;;;;11;1056;WALAR F;;;;Dajana Bešlić
;30.;Alkarski kup;2020;2020 Alkarski kup;2020-08-01 00:00:00;2020-08-02 00:00:00;Sinj;Croatia;;Imam;4;18;2;;;OK;18;2;0;0;20;0;/;/;12;960;WALAR F;;;;Zvonko Kovačević
;11.;Dolomiti Cup;2020;2020 Dolomiti Cup;2020-08-01 00:00:00;2020-08-02 00:00:00;Belluno;Italy;;Processed;8;56;9;2;0;NE;56;9;3;0;65;3;/;/;86;46784;WALAR A
;19.;Asiana PC & China International Open;2019;2019 Asiana PC & China International Open;2019-11-02 00:00:00;2019-11-09 00:00:00;Hubai, Jingmen City;China;Cat.2;;;;;;;OK;0;0;0;0;;;/;/;0;0;Under
;;OPPG Rijeke i PGŽ;2019;2019 OPPG Rijeke i PGŽ;2019-01-01 00:00:00;2019-01-01 00:00:00;Grobnik;Croatia;;;;;;;;;17;3;3;1;;;;;20;0
;43.;CISM WPC;2019;2019 CISM WPC;2019-10-17 00:00:00;2019-10-26 00:00:00;Wuhan;China;Cat.1 CISM;Imam;8;;;;;NE;156;64;103;45;220;148;77;33;413;1215872;CISM
;65.;DPP Srbije;2019;2019 DPP Srbije;2019-10-12 00:00:00;2019-10-13 00:00:00;;;;Imam;10;21;2;2;0;NE;0;0;0;0;0;0;;;0;0;Under
;7.;Pet Zvijezda;2019;2019 Pet Zvijezda;2019-10-12 00:00:00;2019-10-13 00:00:00;Banja Luka;BiH;;Photo only, Processed;8;51;6;4;0;NE;51;6;15;2;57;17;/;/;57;33744;WALAR A
;26.;NC Croatia;2019;2019 NC Croatia;2019-09-14 00:00:00;2019-09-15 00:00:00;Sinj;Croatia;;Imam, obrađen;8;21;3;;0;OK;21;3;0;0;24;0;;;18;3456;NC
;;OPPG Osijeka;2019;2019 OPPG Osijeka;;2019-09-07 00:00:00;Osijek;Croatia;;;;;;;;NE;13;0;0;0;13;0;;;#DIV/0!;#DIV/0!;#DIV/0!
;;WCS Austria;2019;2019 WCS Austria;2019-08-23 00:00:00;2019-08-25 00:00:00;Thalgau;Austria;Cat.2;;;;;;;OK;0;0;0;0;;;/;/;0;0;SWCS
;;EEAC Poland;2019;2019 EEAC Poland;;2019-08-18 00:00:00;Krakow;Poland;;;;;;;;NE;35;0;12;0;35;12;/;/;#DIV/0!;#DIV/0!;#DIV/0!
;;WCS Italy;2019;2019 WCS Italy;2019-08-09 00:00:00;2019-08-11 00:00:00;Belluno;Italy;;Imam;8;196;44;16;1;NE;196;44;41;8;240;49;/;/;371;857752;SWCS
;41.;Ptuj Cup;2019;2019 Ptuj Cup;2019-08-03 00:00:00;2019-08-04 00:00:00;Ptuj;Slovenia;;Imam;8;;;6;1;NE;49;2;16;1;51;17;;;61;33184;WALAR A
;29.;Alkarski kup;2019;2019 Alkarski kup;2019-07-27 00:00:00;2019-07-27 00:00:00;Sinj;Croatia;;Imam;3;38;6;;;NE;38;6;8;2;44;10;;;31;5022;WALAR D
;;WCS Germany;2019;2019 WCS Germany;2019-07-19 00:00:00;2019-07-21 00:00:00;Peiting;Germany;Cat.2;Imam;7;116;18;13;3;NE;117;18;20;6;135;26;/;/;189;213003;SWCS
;24.;Petrovdanski kup;2019;2019 Petrovdanski kup;2019-07-06 00:00:00;2019-07-07 00:00:00;Prijedor;BiH;;Imam;10;52;2;1;0;NE;52;2;19;0;54;19;/;/;65;47450;WALAR A
;;WCS Slovenia;2019;2019 WCS Slovenia;2019-06-28 00:00:00;2019-06-30 00:00:00;Lesce-Bled;Slovenia;;Imam;6;181;33;17;2;NE;181;33;43;2;214;45;/;/;330;512820;SWCS
;;WCS Croatia;2019;2019 WCS Croatia;2019-06-14 00:00:00;2019-06-16 00:00:00;Grobnik;Croatia;;imam;8;119;24;10;1;NE;119;24;16;3;143;19;/;/;231;299376;SWCS
;16.;Kup Državnosti;2019;2019 Kup Državnosti;2019-06-09 00:00:00;2019-06-09 00:00:00;Borovo;Croatia;;Imam;8;25;3;;;NE;25;3;6;0;28;6;/;/;26;7072;WALAR D;;;;Kristina Radecki
;14.;World Cup;2019;2019 World Cup;2019-05-19 00:00:00;2019-05-26 00:00:00;Cordoba;Argentina;Cat.1;Imam;10;60;29;10;6;NE;70;35;41;19;105;60;32;15;383;631950;WCup
;4.;Zagreb Kup;2019;2019 Zagreb Kup;2019-04-27 00:00:00;2019-04-28 00:00:00;Lučko;Croatia;;Imam;7;7;1;;;NE;0;0;0;0;0;0;;;0;0;Under;;;;Nada Đidara
;10.;Dolomiti Cup;2019;2019 Dolomiti Cup;2019-04-27 00:00:00;2019-04-28 00:00:00;Belluno;Italy;;Processed;7;67;15;2;0;OK;67;15;2;0;82;2;/;/;122;71736;WALAR A
;;EEAC Hungary;2018;2018 EEAC Hungary;2018-10-07 00:00:00;2018-10-08 00:00:00;Szeged;Hungary;;;4;45;7;;;NE;45;7;17;2;52;19;;;80;22720;WALAR A
;;EEAC Poland;2018;2018 EEAC Poland;2018-09-15 00:00:00;2018-09-16 00:00:00;Krakow;Poland;;;3;;;;;NE;30;5;12;1;35;13;;;50;7200;WALAR D
;;OPPG Osijeka;2018;2018 OPPG Osijeka;2018-09-08 00:00:00;2018-09-09 00:00:00;Osijek;Croatia;;Imam, obrađen;8;23;4;;0;NE;23;4;2;0;27;2;;;33;7656;WALAR C;;;;Kristina Radecki
;;WCS Austria;2018;2018 WCS Austria;2018-09-07 00:00:00;2018-09-09 00:00:00;Thalgau;Austria;Cat.2x;Imam;8;151;24;20;0;NE;151;24;36;1;175;37;/;/;315;534240;SWCS
;35. 9.J.;WPC;2018;2018 WPC;2018-08-24 00:00:00;2018-08-31 00:00:00;Montana;Bulgaria;Cat.1x;Imam, obrađen;10;173;59;28;6;NE;173;59;78;22;232;100;54;36;825;2739000;WPC;Czech Rep.;Russia;Italy
;42.;CISM WPC;2018;2018 CISM WPC;2018-08-10 00:00:00;2018-08-21 00:00:00;Szolnok;Hungary;Cat.1 CISM;;;;;;;OK;0;0;0;0;0;0;/;/;0;0;CISM
;28.;Alkarski kup;2018;2018 Alkarski kup;2018-07-28 00:00:00;2018-07-29 00:00:00;Sinj;Croatia;;Imam, obrađen;6;28;6;;;NE;28;6;7;3;34;10;/;/;41;10824;WALAR B
;;WCS Italy;2018;2018 WCS Italy;2018-07-27 00:00:00;2018-07-29 00:00:00;Belluno;Italy;;Imam;8;178;32;22;0;NE;178;32;47;3;210;50;/;/;363;755040;SWCS
;;Para-Challenge Kup;2018;2018 Para-Challenge Kup;2018-07-21 00:00:00;2018-07-22 00:00:00;Bihać;BiH;;Imam, obrađen;4;14;1;;;NE;14;1;3;0;15;3;/;/;18;1296;WALAR F;;;;Sanimir Handanagić
;;Kup Državnosti;2018;2018 Kup Državnosti;2018-07-08 00:00:00;2018-07-08 00:00:00;Vukovar;Croatia;;Imam, obrađen;4;30;3;0;0;NE;30;3;4;0;33;4;/;/;49;7252;WALAR D
;;WCS Slovenia;2018;2018 WCS Slovenia;2018-06-22 00:00:00;2018-06-24 00:00:00;Lesce-Bled;Slovenia;Cat.2x;Imam;7;182;30;18;0;NE;182;30;44;1;212;45;/;/;388;698012;SWCS
;;WCS Croatia;2018;2018 WCS Croatia;2018-06-08 00:00:00;2018-06-10 00:00:00;Grobnik;Croatia;;imam;7;92;12;12;0;NE;92;12;20;0;104;20;/;/;219;190092;SWCS
;6.;Pet Zvijezda;2018;2018 Pet Zvijezda;2018-06-02 00:00:00;2018-06-03 00:00:00;Banja Luka;BiH;;Imam, obrađen;8;55;7;3;0;NE;55;7;17;2;62;19;;;#N/A;#N/A;#N/A
;?24?;NC Croatia;2018;2018 NC Croatia;2018-05-05 00:00:00;2018-05-06 00:00:00;Osijek;Croatia;;Imam, obrađen;10;18;2;;0;NE;18;2;1;0;20;1;/;/;32;6720;NC
;9.;Dolomiti Cup;2018;2018 Dolomiti Cup;2018-05-05 00:00:00;2018-05-06 00:00:00;Belluno;Italy;;UNIJETI;8;58;6;6;1;NE;0;0;0;0;0;0;/;/;0;0;Under
;12.;Otvoreno PP Grada Rijeke i PGŽ;2018;2018 Otvoreno PP Grada Rijeke i PGŽ;???;???;Grobnik;Croatia;;fotka rezultata;4;17;3;;;NE;0;0;0;0;0;0;;;0;0;Under
;;WCS Switzerland;2017;2017 WCS Switzerland;2017-09-22 00:00:00;2017-09-24 00:00:00;Locarno;Switzerland;;;8;;;;;NE;144;22;44;2;166;46;/;/;294;498624;SWCS
;;OPPG Osijeka;2017;2017 OPPG Osijeka;2017-09-09 00:00:00;2017-09-10 00:00:00;Osijek;Croatia;;Imam, obrađen;8;27;6;;;NE;27;6;4;1;33;5;;;44;13376;WALAR B
;;WCS Austria;2017;2017 WCS Austria;2017-09-08 00:00:00;2017-09-10 00:00:00;Thalgau;Austria;;Imam;6;162;23;19;1;NE;162;23;37;2;185;39;/;/;328;440832;SWCS
;9. 6J.;EPC;2017;2017 EPC;2017-08-27 00:00:00;2017-09-01 00:00:00;Podgorica;Montenegro;Cat.1x;Imam;8;102;44;23;4;NE;102;44;42;14;146;56;43;28;512;827392;EPC
;;Ptuj Cup;2017;2017 Ptuj Cup;2017-08-19 00:00:00;2017-08-19 00:00:00;Ptuj;Slovenia;;;;;;;;NE;37;4;10;2;41;12;;;57;0;Under
;;WCS Italy;2017;2017 WCS Italy;2017-08-11 00:00:00;2017-08-13 00:00:00;Belluno;Italy;;Imam;5;166;52;20;3;NE;166;52;39;11;218;50;/;/;372;498480;SWCS
;23.;NC Croatia;2017;2017 NC Croatia;2017-08-05 00:00:00;2017-08-06 00:00:00;Lučko;Croatia;;;4;12;2;;0;NE;12;2;1;0;14;1;;;21;1260;NC
;;Open National PC AL Bulgaria;2017;2017 Open National PC AL Bulgaria;2017-08-04 00:00:00;2017-08-05 00:00:00;Montana;Bulgaria;Cat.2x;;;;;;;OK;0;0;0;0;;;;;0;0
;27.;Alkarski kup;2017;2017 Alkarski kup;2017-07-28 00:00:00;2017-07-30 00:00:00;Sinj;Croatia;;;;;;;;NE;9;0;0;0;9;0;;;#DIV/0!;#DIV/0!;#DIV/0!
;;WCS Germany;2017;2017 WCS Germany;2017-07-28 00:00:00;2017-07-30 00:00:00;Peiting;Germany;;Imam;8;95;17;12;0;NE;95;17;22;2;112;24;/;/;160;174080;SWCS
;;Para-Challenge Kup;2017;2017 Para-Challenge Kup;2017-07-22 00:00:00;2017-07-23 00:00:00;Bihać;BiH;;;;;;;;NE;24;3;7;1;27;8;;;18;0;Under
;41.;CISM WPC;2017;2017 CISM WPC;2017-07-11 00:00:00;2017-07-20 00:00:00;Warendorf;Germany;Cat.1 CISM;;;;;;;OK;0;0;0;0;;;;;0;0;CISM
;;Kup Grada Vukovara;2017;2017 Kup Grada Vukovara;2017-07-08 00:00:00;2017-07-09 00:00:00;Borovo;Croatia;;;;;;;;OK;0;0;0;0;0;0;;;0;0;Under
;22?;Petrovdanski kup;2017;2017 Petrovdanski kup;2017-07-01 00:00:00;2017-07-02 00:00:00;Prijedor;BiH;;;;;;;;OK;0;0;0;0;0;0;;;0;0;Under
;;WCS Slovenia;2017;2017 WCS Slovenia;2017-06-23 00:00:00;2017-06-25 00:00:00;Lesce-Bled;Slovenia;;imam;6;184;39;19;1;NE;184;39;44;3;223;47;/;/;390;631800;SWCS
;;WCS Croatia;2017;2017 WCS Croatia;2017-06-09 00:00:00;2017-06-11 00:00:00;Grobnik;Croatia;;imam;5;114;30;12;0;NE;114;30;28;5;144;33;/;/;250;221250;SWCS
;5.;Pet Zvijezda;2017;2017 Pet Zvijezda;2017-06-03 00:00:00;2017-06-04 00:00:00;Banja Luka;BiH;;imam;8;43;6;;;NE;43;6;12;2;;;;;54;0
;;Ingushetya;2017;2017 Ingushetya;2017-06-02 00:00:00;2017-06-03 00:00:00;Ordzhonikidzevskaya;Ingushetya;;;;;;;;NE;11;0;0;0;11;0;;;#DIV/0!;#DIV/0!
;8.;Dolomiti Cup;2017;2017 Dolomiti Cup;2017-04-29 00:00:00;2017-04-30 00:00:00;Belluno;Italy;;Imam;8;72;13;5;1;NE;0;0;0;0;;0;/;/;0;0
;28.;Jadranski kup;2016;2016 Jadranski kup;2016-10-21 00:00:00;2016-10-23 00:00:00;Bar;Montenegro;;Imam samo raspis;;;;;;OK;0;0;0;0;;;;;0;0
;62.;NC Serbia;2016;2016 NC Serbia;2016-10-07 00:00:00;2016-10-09 00:00:00;Lisičji Jarak;Serbia;;Imam samo raspis;;;;;;OK;0;0;0;0;;;;;0;0;NC
;34. 8.J.;WPC;2016;2016 WPC;2016-09-10 00:00:00;2016-09-21 00:00:00;Chicago;USA;Cat.1x;;;104;44;23;7;NE;127;51;63;26;178;89;49;28;649;0;WPC;Slovenia;Russia;China
;5.;PK Nikšića;2016;2016 PK Nikšića;2016-09-03 00:00:00;2016-09-04 00:00:00;Nikšić;Montenegro;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;;EEAC Hungary;2016;2016 EEAC Hungary;2016-09-02 00:00:00;2016-09-04 00:00:00;Szeged;Hungary;;Imam samo raspis;;;;;;OK;0;0;0;0;0;0;;;0;0
;;WCS Italy;2016;2016 WCS Italy;2016-08-12 00:00:00;2016-08-14 00:00:00;Belluno;Italy;Cat.2x;Imam;8;;;;;NE;185;40;50;6;225;56;/;/;388;872224;SWCS
;51.;Open National PC AL Bulgaria;2016;2016 Open National PC AL Bulgaria;2016-08-05 00:00:00;2016-08-06 00:00:00;Erden;Bulgaria;Cat.2x;;;;;;;NE;12;0;0;0;12;0;;;#DIV/0!;#DIV/0!
;26.;Alkarski kup;2016;2016 Alkarski kup;2016-07-29 00:00:00;2016-07-31 00:00:00;Sinj;Croatia;;;;;;;;NE;14;0;0;0;14;0;;;#DIV/0!;#DIV/0!;#DIV/0!
;;ODPP BiH;2016;2016 ODPP BiH;2016-07-23 00:00:00;2016-07-23 00:00:00;Bihać;BiH;;;;;;;;NE;10;0;0;0;10;0;;;#DIV/0!;#DIV/0!
;40.;CISM WPC;2016;2016 CISM WPC;2016-07-17 00:00:00;2016-07-29 00:00:00;Kubinka, Moscow;Russia;Cat.1 CISM;;;;;;;OK;0;0;0;0;;;;;0;0;CISM
;;CISM Regional Tournament Para;2016;2016 CISM Regional Tournament Para;2016-06-30 00:00:00;2016-07-02 00:00:00;Swis Tour;Switzerland;;;;;;;;NE;24;1;1;0;25;1;;;#DIV/0!;#DIV/0!
;;WCS Slovenia;2016;2016 WCS Slovenia;2016-06-24 00:00:00;2016-06-26 00:00:00;Lesce-Bled;Slovenia;;imam;7;179;44;15;1;NE;179;44;36;5;223;41;/;/;372;687456;SWCS
;;WCS Croatia;2016;2016 WCS Croatia;2016-06-10 00:00:00;2016-06-12 00:00:00;Grobnik;Croatia;;imam;5;97;9;13;0;NE;97;9;22;1;106;23;/;/;188;121260;SWCS
;;Ingushetya;2016;2016 Ingushetya;2016-06-02 00:00:00;2016-06-03 00:00:00;Ordzhonikidzevskaya;Ingushetya;;;;;;;;OK;0;0;0;0;0;0;/;/;0;0
;;Otvoreno PP Grada Rijeke i PGŽ;2016;2016 Otvoreno PP Grada Rijeke i PGŽ;2016-05-07 00:00:00;2016-05-07 00:00:00;Grobnik;Croatia;;Imam, obrađen;8;10;3;0;0;NE;0;0;0;0;0;0;/;/;0;0
;7.;Dolomiti Cup;2016;2016 Dolomiti Cup;2016-04-30 00:00:00;2016-05-01 00:00:00;Belluno;Italy;;Imam;7;58;8;9;0;NE;0;0;0;0;0;0;/;/;0;0
;;Para-Challenge Kup;2016;2016 Para-Challenge Kup;2016-04-23 00:00:00;2016-04-23 00:00:00;Bihać;BiH;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;;IPA Kup;2015;2015 IPA Kup;2015-11-14 00:00:00;2015-11-15 00:00:00;Lisičji Jarak;Serbia;;Imam samo raspis;;;;;;OK;0;0;0;0;0;0;;;0;0
;;ODPP Crne Gore;2015;2015 ODPP Crne Gore;2015-10-31 00:00:00;2015-11-01 00:00:00;Podgorica;Montenegro;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;27.;Jadranski kup;2015;2015 Jadranski kup;2015-10-16 00:00:00;2015-10-18 00:00:00;Bar;Montenegro;;Imam;6;;;;;OK;0;0;0;0;29;0;;;0;0
;39.;CISM WPC;2015;2015 CISM WPC;;2015-10-11 00:00:00;;Korea;Cat.1 CISM;;;;;;;OK;0;0;0;0;0;0;;;0;0;CISM
;24.;Memorijal Slavonskih zrakoplovaca;2015;2015 Memorijal Slavonskih zrakoplovaca;2015-10-10 00:00:00;2015-10-10 00:00:00;Osijek;Croatia;;Imam samo raspis;;;;;;OK;0;0;0;0;;;;;0;0;Under
;;Novosadski kup;2015;2015 Novosadski kup;2015-10-03 00:00:00;2015-10-04 00:00:00;Čenej;Serbia;;Imam samo raspis;8;;;;;OK;0;0;0;0;0;0;;;0;0
;8. 5J.;EPC;2015;2015 EPC;;2015-08-29 00:00:00;Montana;Bulgaria;Cat.1x;;;64;36;15;6;NE;79;42;38;23;121;61;38;24;438;0;EPC
;;WCS Italy;2015;2015 WCS Italy;2015-08-07 00:00:00;2015-08-09 00:00:00;Belluno;Italy;;Imam;7;213;32;26;1;NE;259;0;1;0;259;1;/;/;#DIV/0!;#DIV/0!;SWCS
;25.;Alkarski kup;2015;2015 Alkarski kup;2015-07-31 00:00:00;2015-08-02 00:00:00;Sinj;Croatia;;;;;;;;NE;16;0;0;0;16;0;;;#DIV/0!;#DIV/0!;#DIV/0!
;;WCS Slovenia;2015;2015 WCS Slovenia;2015-06-26 00:00:00;2015-06-28 00:00:00;Lesce-Bled;Slovenia;;imam;8;168;28;18;2;NE;168;28;37;6;196;43;/;/;255;487560;SWCS
;;WCS Croatia;2015;2015 WCS Croatia;2015-06-12 00:00:00;2015-06-14 00:00:00;Grobnik;Croatia;;imam;8;80;8;8;1;NE;80;8;15;2;88;17;/;/;121;101640;SWCS
;3.;Pet Zvijezda;2015;2015 Pet Zvijezda;2015-05-15 00:00:00;2015-05-16 00:00:00;Banja Luka;BiH;;imam;8;26;6;;;NE;26;6;14;4;32;18;/;/;#N/A;#N/A
;6.;Dolomiti Cup;2015;2015 Dolomiti Cup;2015-05-01 00:00:00;2015-05-02 00:00:00;Belluno;Italy;;Imam;4;69;9;7;0;NE;0;0;0;0;0;0;/;/;0;0
;5.;Dubai IPC;2014;2014 Dubai IPC;2014-11-26 00:00:00;2014-12-07 00:00:00;Dubai;UAE;;Imam;10;159;48;28;10;NE;159;48;107;30;207;137;;;375;1290000
;;Novosadski kup;2014;2014 Novosadski kup;2014-10-25 00:00:00;2014-10-26 00:00:00;Čenej;Serbia;;Imam, obrađen;6;14;2;0;0;NE;0;0;0;0;0;0;;;0;0
;2.;Pet Zvijezda;2014;2014 Pet Zvijezda;2014-10-11 00:00:00;2014-10-12 00:00:00;Banja Luka;BiH;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;;Memorijal Vrsar;2014;2014 Memorijal Vrsar;2014-09-13 00:00:00;2014-09-14 00:00:00;Vrsar;Croatia;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;33. 7.J.;WPC;2014;2014 WPC;2014-08-16 00:00:00;2014-08-23 00:00:00;Banja Luka;BiH;Cat.1x;;5;122;51;21;8;NE;143;59;36;17;202;53;59;38;#DIV/0!;#DIV/0!;WPC;Russia;China;Slovenia, Belarus
;;CISM Regional Tournament Para;2014;2014 CISM Regional Tournament Para;2014-08-13 00:00:00;2014-08-17 00:00:00;Swis Tour;Switzerland;;Imam;9;42;8;;;NE;41;9;19;3;50;22;;;67;43416
;24.;Alkarski kup;2014;2014 Alkarski kup;2014-08-08 00:00:00;2014-08-10 00:00:00;Sinj;Croatia;;;;;;;;NE;15;3;7;1;18;8;;;12;0;Under
;;WCS Italy;2014;2014 WCS Italy;2014-08-08 00:00:00;2014-08-10 00:00:00;Belluno;Italy;;Imam;8;210;34;20;1;NE;257;0;1;0;257;1;/;/;#DIV/0!;#DIV/0!;SWCS
;22.;NC Croatia;2014;2014 NC Croatia;2014-07-11 00:00:00;2014-07-13 00:00:00;Vrsar;Croatia;;Imam;;10;1;;;NE;10;1;1;0;11;1;;;17;0;NC
;19.;Petrovdanski kup;2014;2014 Petrovdanski kup;2014-07-05 00:00:00;2014-07-06 00:00:00;Prijedor;BiH;;;;;;;;NE;8;0;0;0;8;0;;;#DIV/0!;#DIV/0!
;;Kup Državnosti;2014;2014 Kup Državnosti;2014-06-28 00:00:00;2014-06-29 00:00:00;Vukovar;Croatia;;Imam samo raspis;;;;;;OK;0;0;0;0;;;;;0;0
;;WCS Slovenia;2014;2014 WCS Slovenia;2014-06-27 00:00:00;2014-06-29 00:00:00;Lesce-Bled;Slovenia;;imam;8;174;29;19;3;NE;174;29;51;9;203;60;/;/;307;645928;SWCS
;1.;Kup Grada Siska;2014;2014 Kup Grada Siska;2014-06-22 00:00:00;2014-06-22 00:00:00;Sisak;Croatia;;Imam;4;14;1;1;0;OK;14;1;1;0;15;1;;;9;576
;;WCS Croatia;2014;2014 WCS Croatia;2014-06-13 00:00:00;2014-06-15 00:00:00;Grobnik;Croatia;;Imam, obrađen;3;123;13;15;0;NE;123;13;40;1;136;41;/;/;214;113634;SWCS
;2.;Cumulus Cup;2014;2014 Cumulus Cup;2014-05-17 00:00:00;2014-05-18 00:00:00;Poreč;Croatia;;;;16;3;;;NE;16;3;3;1;19;4;;;14;0
;5.;Dolomiti Cup;2014;2014 Dolomiti Cup;2014-04-01 00:00:00;2014-04-02 00:00:00;Belluno;Italy;;;6;75;13;;;NE;0;0;0;0;0;0;/;/;0;0
;4.;Para-Ski kup Nikšić;2014;2014 Para-Ski kup Nikšić;2014-03-22 00:00:00;2014-03-22 00:00:00;Nikšić;Montenegro;;;;;;;;NE;29;3;15;1;32;16;/;/;32;0;Under
;1.;Pet Zvijezda;2013;2013 Pet Zvijezda;2013-11-09 00:00:00;2013-11-10 00:00:00;Banja Luka;BiH;;Imam, obrađen;6;35;6;0;0;NE;35;6;21;4;41;25;;;39;15444
;21.;NC Croatia;2013;2013 NC Croatia;2013-10-11 00:00:00;2013-10-13 00:00:00;Grobnik;Croatia;;Nemam;;;;;;OK;0;0;0;0;0;0;;;0;0;NC
;;WCS Switzerland;2013;2013 WCS Switzerland;2013-09-27 00:00:00;2013-09-29 00:00:00;Locarno;Switzerland;;imam;6;169;31;;;NE;169;31;64;12;200;76;/;/;288;476928;SWCS
;3.;PK Nikšića;2013;2013 PK Nikšića;2013-09-13 00:00:00;2013-09-15 00:00:00;Nikšić;Montenegro;;imam;7;36;2;;;NE;0;0;0;0;0;0;;;0;0;;;;;Nenad Kuzmanović
;;WCS Austria;2013;2013 WCS Austria;2013-09-06 00:00:00;2013-09-08 00:00:00;Thalgau;Austria;;imam;7;183;27;25;2;NE;182;28;61;7;210;68;/;/;292;568232;SWCS
;13. 1.J.;World cup;2013;2013 World cup;2013-08-22 00:00:00;2013-08-26 00:00:00;Cheboksary;Russia;;;10;65;45;17;11;NE;0;0;0;0;0;0;46;38;0;0
;7. 4J.;EPC;2013;2013 EPC;2013-08-22 00:00:00;2013-08-26 00:00:00;Cheboksary;Russia;Cat.1x;;10;59;40;16;9;NE;0;0;0;0;0;0;42;34;0;0;EPC
;13. 1.J.;World Cup;2013;2013 World Cup;2013-08-22 00:00:00;2013-08-26 00:00:00;Cheboksary;Russia;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;;WCS Italy;2013;2013 WCS Italy;2013-08-09 00:00:00;2013-08-11 00:00:00;Belluno;Italy;;Imam;2;171;33;14;1;NE;171;33;43;8;204;51;/;/;246;125460;SWCS
;;WCS Germany;2013;2013 WCS Germany;2013-07-12 00:00:00;2013-07-14 00:00:00;Altenstadt;Germany;;Imam;;;;;;NE;130;20;43;6;;;/;/;194;0;SWCS
;18.;Petrovdanski kup;2013;2013 Petrovdanski kup;2013-07-06 00:00:00;2013-07-07 00:00:00;Prijedor;BiH;;Imam samo raspis;;;;;;OK;0;0;0;0;0;0;/;/;0;0
;;WCS Slovenia;2013;2013 WCS Slovenia;2013-06-28 00:00:00;2019-06-30 00:00:00;Lesce-Bled;Slovenia;;imam;8;182;25;32;1;NE;182;25;61;6;207;67;/;/;286;626912;SWCS
;;Kup Grada Vukovara;2013;2013 Kup Grada Vukovara;2013-06-22 00:00:00;2013-06-22 00:00:00;Borovo;Croatia;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;;WCS Croatia;2013;2013 WCS Croatia;2013-06-14 00:00:00;2013-06-16 00:00:00;Grobnik;Croatia;;Imam, obrađen;8;124;12;20;0;NE;124;12;44;3;136;47;/;/;191;279624;SWCS
;;ODPP BiH;2013;2013 ODPP BiH;2013-06-01 00:00:00;2013-06-02 00:00:00;Bihać;BiH;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;4.;Dolomiti Cup;2013;2013 Dolomiti Cup;2013-04-01 00:00:00;2013-04-02 00:00:00;Belluno;Italy;;;5;66;6;;;NE;0;0;0;0;0;0;/;/;0;0
;32. 6.J.;WPC;2012;2012 WPC;2012-11-28 00:00:00;2012-12-09 00:00:00;Dubai;UAE;Cat.1x;;10;199;73;25;15;NE;199;73;105;40;272;145;81;48;982;4094940;WPC
;16.;Kup Branka Dobrinića;2012;2012 Kup Branka Dobrinića;2012-11-10 00:00:00;2012-11-10 00:00:00;Vrsar;Croatia;;Imam;5;22;9;5;0;NE;22;9;6;0;31;6;;;45;8325
